comment,rank
"배달은 30분만에 왔어요
맛있어요","
맛
★
5
양
★
5
배달
★
5
"
맛있는데 양은아쉽고 배달도 1시간넘어서 식어서왔네여 서비스로주신감자튀김도식었네여,"
맛
★
4
양
★
2
배달
★
1
"
역시 엄지척....👍 항상 생각나는 맛이에요,"
맛
★
5
양
★
5
배달
★
5
"
ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ,"
맛
★
5
양
★
5
배달
★
5
"
"항상 맛있습니다.
엄지척척!!!!!!!!","
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다. 다음에 또 주문할께요.,"
맛
★
5
양
★
5
배달
★
5
"
튀김옷이 너무 많지만 맛은 좋았어요,"
맛
★
5
양
★
4
배달
★
5
"
맛있어요 좋았어요,"
맛
★
5
양
★
5
배달
★
5
"
"데리야끼소스가 약간 매콤합니다.
캔맥주엔  딱! 입니다~~^^","
맛
★
4
양
★
5
배달
★
5
"
야들야들하고 맛있어요ㅎㅎ매운거 잘 못 먹어서 순한맛 했는데 양념치킨 맛? 담번엔 매콤한 맛도 먹어봐야겠어요.,"
맛
★
4
양
★
5
배달
★
5
"
good 조아조아아,"
맛
★
5
양
★
5
배달
★
5
"
"닭강정인데 왠만한 순살치킨보다 큰 덩어리에 딱딱한 튀김...  

먹다가 뭔가 딱딱하게 굳은? 튀김옷이 너무 입안을 찌르네요

이정도 양이면 차라리 순살치킨 2마리 세트를 시켜먹는게 낫다고 생각될 양입니다...","
맛
★
2
양
★
3
배달
★
4
"
맛있었어요. 다음에도 잘부탁드려요,"
맛
★
4
양
★
5
배달
★
5
"
맛있게 잘먹었어요 ~,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 질 먹었습니다,"
맛
★
4
양
★
4
배달
★
4
"
양도 생각보다 많고 맛있었어요!!!,"
맛
★
5
양
★
5
배달
★
4
"
배송 빠르고 맛나게 먹었어요,"
맛
★
5
양
★
5
배달
★
5
"
"맛 : 딱딱하고 튀김옷이 검은색이었음. 파닭을 시키지 않았으면 양념에 버무려져 몰랐을거같음. 파랑 같이 먹으면 입천장 까질정도로 씹기가 힘듬
양 : 떡이 상당히 많음. 닭이 아니라 떡으로 포만감을 주게됨
배달 : 빠른편","
맛
★
1
양
★
2
배달
★
5
"
배달하면서 무 국물이 다세서 치킨맛도. 감자튀김맛도 진짜 별로였어요. 배달이 문제였나? 싶기도 한데 치킨 기본 베이스 맛이 별로임 특히 치즈 굳으면서 이상한 싸구려 식감 느껴짐.. 걍 집앞 닭강정 사먹을걸..,"
맛
★
1
양
★
1
배달
★
2
"
양도많구 고소하게 맛나요~ 강정도 맛나구요,"
맛
★
5
양
★
5
배달
★
5
"
생각나서 오랜만에 시켜먹었는데 저번보다 맛있어진거 같아요ㅎㅎ나중에 또 생각나거나 먹고싶으면 시켜먹을게요!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 먹었습니다~,"
맛
★
4
양
★
5
배달
★
5
"
"와우 처음 시켜보는데 달달하고 맛나네요 !
바삭바삭해서 딱 좋음","
맛
★
5
양
★
5
배달
★
5
"
맛있어욥*,"
맛
★
5
양
★
5
배달
★
5
"
떡 추가 안해도 많습니다!!!,"
맛
★
3
양
★
4
배달
★
4
"
혼자 먹기 딱 좋은 양이네용ㅁ,"
맛
★
5
양
★
5
배달
★
5
"
맛있네요 잘먹겠습니다.,"
맛
★
4
양
★
4
배달
★
5
"
처음으로 시켜먹었는데 진짜 맛났어용,"
맛
★
5
양
★
5
배달
★
5
"
비오는 새벽에 빠른배달 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
"엄지척

맛있어요.

매운맛이 느끼하진 않는데 가끔 배가 아픔 매워서","
맛
★
4
양
★
4
배달
★
5
"
"주문후 음식수령까지 1시간 30분 걸리네요. 그렇게 주문량이 많을시간도 아닌데말이죠.
배달원은 전화도 안오고 벨도 안눌렀는데 전화안받는다고 집앞에 음식두고 그냥 가버리고.
따듯할때는 3조각까지는 먹을만했는데 식으니까 닭 비린내도 올라오고 떡은 있는건지 없는건지 한 4조각 보이고 그나마 닭 양은 많네요.
서비스로 넣어주신 감자튀김은 비에 다 젖어있고 식어있고 눅눅하고 안주는게 더 나을것같네요.
두번다시 여기에 주문할일은 없을듯 합니다.","
맛
★
1
양
★
3
배달
★
1
"
무가 만오천이상이어서 아쉽네영,"
맛
★
3
양
★
1
배달
★
5
"
"완전 맛있어요
즐거운 한가위 보내세요!!","
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 혼자 저녁에 치맥한잔하기 너무 좋아요!!,"
맛
★
4
양
★
5
배달
★
5
"
"데리야끼 먹었는데 매운맛도 먹고 싶네요
확실히 강정은 냉장보관해도 다음날 먹을만하네요. 떡은.. 딱딱해지더라도
사진이 없네요~ 다시 시켜먹을 의사있음","
맛
★
4
양
★
4
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
배달빠르고 맛있네요~,"
맛
★
5
양
★
5
배달
★
5
"
리뷰 보고 시켰는데 양도 많고 맛있네요~,"
맛
★
5
양
★
5
배달
★
5
"
"맛있어요~ 
바쁘시겠지만 요청사항도 읽어주셨으면 좋겠습니다ㅎㅎ","
맛
★
4
양
★
4
배달
★
4
"
맥주안주로 가끔 먹어요,"
맛
★
5
양
★
5
배달
★
5
"
닭똥집에 감자튀김이 너무 많음 주객전도,"
맛
★
3
양
★
4
배달
★
4
"
"맛있어요
배달도 빨리 오고","
맛
★
5
양
★
5
배달
★
5
"
"눈꽃닭강정 순한맛
맛있고 양도 많아서 대만족이였습니다~","
맛
★
5
양
★
5
배달
★
5
"
"리뷰가 전부 좋아서 주문했음
맛은 만족 맛있음
양은 그냥 그닥?
배달 예상시간보다 빠름","
맛
★
5
양
★
4
배달
★
5
"
"양 많고 배달도 안내 시간 내에 왔어요
순한 맛이었는데 좀 달아요. 물엿이 엄청 많이 들어간 느낌? 다먹고 포장지 버리려고 양념을 흐르는 물에 씻는데 잘 안씻길 정도?","
맛
★
3
양
★
5
배달
★
5
"
뭔가 갑자기 가격이 오른 느낌적인 느낌!????,"
맛
★
4
양
★
4
배달
★
5
"
배달 빨리왔구여잘 먹었습니다,"
맛
★
4
양
★
5
배달
★
5
"
"눈꽃치즈 짱맛
근데 1인분 메뉴 사라져서 아쉽네요..","
맛
★
5
양
★
5
배달
★
5
"
맛있어요!!!근데 가격이 올랐나보네요 ㅠㅠㅠ,"
맛
★
5
양
★
5
배달
★
5
"
맛은 평범하지만 가격대비 양이 많은 편이라 운동 끝나고 프로틴 공급하기 아주 괜찮은 대안입니다.,"
맛
★
3
양
★
4
배달
★
4
"
신제품 아쉽 콜라 안주나요ㅜ,"
맛
★
5
양
★
5
배달
★
5
"
맛도좋고 양도 많네요,"
맛
★
5
양
★
5
배달
★
5
"
"배달기사분 친절도가 안좋네요

맛하고 양은 그럭저럭입니다","
맛
★
3
양
★
3
배달
★
2
"
콜라는 따니까 김다빠지고 치킨은 그 오래된 치킨 먹으면 느껴지는 나무씹는느낌 입니다 ㅇ양념은 맛 괜찮은데 닭이 튀긴지 오래된건지..?,"
맛
★
4
양
★
5
배달
★
3
"
생각날때면 시켜먹슴니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있너요~~ 너무너무 많음,"
맛
★
4
양
★
5
배달
★
5
"
"시간은 50분 정도 걸려서 왔구요
페리카나 양념통닭 느낌에 치즈 올려있는 맛이라고 보면 될것 같아요 
닭은 맛있었지만 사진에 보다시피 치즈가 다 굳어있어서 ㅜ ㅜ 먹으면서 저 상태가 된게 아니라 이미 받을때부터 저 상태로 굳어있어서 찢어서 먹어야했는데 치즈맛은 안나서 좀 아쉬웠네요 
치즈만 녹아서 오면 최고일것 같아요","
맛
★
3
양
★
3
배달
★
3
"
닭강정 맛있고 배달도 엄청 빨리왔어요,"
맛
★
5
양
★
5
배달
★
5
"
감사합니다 너무 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
"비가와서 늦은건 이해하는데 
강정으로 무슨 쥐불놀이한거마냥 다 새서왔네요","
맛
★
3
양
★
5
배달
★
3
"
맛있게 말먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
"엄지척 닭강정은 사랑입니다!🤗
가끔 가서 직접 사먹는데 사장님도 너무 좋으십니다👍👍
오늘도 갓혜자 푸짐한 양 엄지척 닭강정 너무 잘먹었어요~ 맛있어요🤗
사장님 건강도 챙기시길!!","
맛
★
5
양
★
5
배달
★
5
"
새벽에 넘 배고파서 시켰는데 넘 맛있네요~,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
"맛있어요 
근데 꼬맹이 사라졌네요 ㅠ
그냥 포장해서 먹어야할듯..","
맛
★
5
양
★
5
배달
★
5
"
"나름 맛있네요
잘먹었습니다","
맛
★
3
양
★
4
배달
★
4
"
맛도 양도 만족합니다. 다음에 또 주문할께요...^^,"
맛
★
5
양
★
5
배달
★
5
"
이번엔 매콤한맛으로 시켰는데 너무 많이 맵지않고 맛나게 먹었어용,"
맛
★
5
양
★
5
배달
★
5
"
양 많고 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
꼬맹이 닭강정 없어져서 아쉬워요,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 잘먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 잘먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
파닭 맛있어요. 또 먹을꺼 같아요,"
맛
★
5
양
★
5
배달
★
5
"
양도 많고 맛있네요 잘 먹었어요,"
맛
★
5
양
★
5
배달
★
5
"
생각보다 괜찮아요~소짜도 배달가능하네요,"
맛
★
4
양
★
4
배달
★
4
"
맛있게 잘 먹었습니다,"
맛
★
4
양
★
4
배달
★
5
"
주문대로 안오고 소스가 후라이드로 다르게 잘못왔지만 맛있었습니다.,"
맛
★
4
양
★
4
배달
★
5
"
양도많고 별다른 냄새없이 데리야끼맛이 최고네요,"
맛
★
5
양
★
5
배달
★
5
"
먹을만한닭강정맛이에요~~,"
맛
★
3
양
★
5
배달
★
3
"
"맛있어요 맛있어요
그라그친절하세요","
맛
★
5
양
★
5
배달
★
5
"
양도많고 맛도좋고 배달도엄청빠르네요 ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
굳~~~~~~~~~임니다요,"
맛
★
5
양
★
5
배달
★
5
"
너무 맛있어요ㅜㅜ 사장님 대박~,"
맛
★
5
양
★
5
배달
★
5
"
맛있었습니다 배달도 빠르고요,"
맛
★
5
양
★
5
배달
★
5
"
1주일에 2번 이상은 시키는듯,"
맛
★
5
양
★
5
배달
★
5
"
늘 시켜묵어요~~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
배달 빨리와서 따끈할때 먹어서 더 맛있었어요~~!,"
맛
★
5
양
★
5
배달
★
5
"
"음식맛이란게 사람에 따라 다 다르잖아요.
제게는 썩 기쁘지만은 않은 맛이었네요.
그렇다고 못먹을 정도는 아니었어요.
가격도 나쁘지 않았기에 다음에 싼 맛에 또 시킬지도 모르겠네요.","
맛
★
2
양
★
5
배달
★
5
"
언제나 양많고 맛있습니다.,"
맛
★
5
양
★
5
배달
★
5
"
지나치게 달지 않아서 맛있네요,"
맛
★
5
양
★
5
배달
★
5
"
양도 맛도 배달도 대만족이었습니다! 배달이 예상보다 일찍 도착해서 바로 먹을 수 있었어요~ 양도 둘이서 충분히 먹을 만한 수준이라 좋았어요ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
"리얼 꿀맛 부드러운 치킨살 맛있었네요.

9000원이 아깝지 않은 ㅇ.ㅇ","
맛
★
4
양
★
5
배달
★
4
"
"데리 너무 맛있고,,,,서비스떡도 너무맛있고,,,콜라도두시고 감자도주시고 너무 감사해요 진짜ㅠㅠ 진짜 영원히 여기 정착... 닭강정생각날때마다 항상 엄지척 닭강정에서 먹을게요 감사합니다 헤헤헤 늘 맛있어요","
맛
★
5
양
★
5
배달
★
5
"
"헐 감자랑 콜라랑 떡튀김 서비스까지 주시다니....ㅠㅠㅠ갬동이에요...깜짝놀랐어요 너무많아서...닭강정도 진짜 많이쥬시고.. 배달도 엄청빠르고...여러분 여기가 최고에요 여기에요 여기~~~~
진짜 쏴장님 싸랑헤여 흑흑 최고에요
덕분에 배터지게 먹었슴미다 진짜 엄지척 닭강정이 짱입니다!!!!!!!!","
맛
★
5
양
★
5
배달
★
5
"
"싸고맛있음ㅎ근데닭강정 조각 몇개가
아주질기고 딱딱했음..몇개만..","
맛
★
3
양
★
3
배달
★
4
"
항상 맛있게 먹는곳.,"
맛
★
5
양
★
5
배달
★
5
"
10자를 쓰라고 10자를,"
맛
★
5
양
★
5
배달
★
5
"
혼자먹기 딱이에요..,"
맛
★
5
양
★
5
배달
★
5
"
꼬맹이 강정이지만 충분히 양 많아요!!달달하고 마싯어요- 맥주랑 같이먹으면 꿀맛👏,"
맛
★
4
양
★
4
배달
★
4
"
잘 먹었어요~~~~~,"
맛
★
4
양
★
5
배달
★
5
"
"닭 냄새만 잡고 양념만 약하게하면 최고
저렴한건 인정","
맛
★
1
양
★
5
배달
★
4
"
냄새를 양념으로 잡을라니 넘 달아요,"
맛
★
2
양
★
5
배달
★
4
"
"요기요 쿠폰이벤트로 완전 저렴하게 먹었습니다
매운거 못 먹어서 데리야끼로 시켰는데 이것도 끝맛이 살짝 매콤하네요ㅠ
가격대비 만족합니다👍","
맛
★
5
양
★
5
배달
★
5
"
"맛있어요....
1인분용으로 딱 맞게 나와서 너무 좋아요","
맛
★
5
양
★
5
배달
★
5
"
"순한맛
딱 적당한 양념치킨 닭강정맛이요
무엇보다 배달이 빠르고
양도 부담없어서 재주문 할꺼예요","
맛
★
5
양
★
5
배달
★
5
"
"배달이 빠르고
만족스러워서 재 주문하려구요","
맛
★
4
양
★
5
배달
★
5
"
"나 혼자 먹으려고 시켰는데 집에 사람이 많아져서 많이 못먹었지만 혼자먹기에는 좋다고 생각합니다.
배달도 10분은 더 걸릴거라 생각했지만 빨라서 좋았습니다.","
맛
★
4
양
★
4
배달
★
4
"
맛있게 잘먹었어요~,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
배달 빠르고 맛 좋습니다!!!,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빨리오고 맛있어요~,"
맛
★
4
양
★
5
배달
★
5
"
평균이상이면 군소리없이 잘 먹는타입입니다. 근데 닭냄새가 너무납니다 데리야끼 닭강정을 먹었는데 소스향도 커버가 안될만큼 닭냄새가 났습니다. 주문하시는데 참고하세요.,"
맛
★
1
양
★
4
배달
★
3
"
마시써요......,"
맛
★
5
양
★
5
배달
★
5
"
"배달오래걸릴줄알았는데 빨리오셨어요~

먹다가 황급히 찍었네요 역시 맛있습니다","
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
"먹을만했다 이거임

양도 적당하구","
맛
★
4
양
★
4
배달
★
4
"
맛있었습니다 굳구두굳ㄱ ㄷ,"
맛
★
5
양
★
5
배달
★
5
"
"튀김이 질김, 딱딱 리뷰 보고 시켰는데
리뷰 알바라고 의심됨, 내돈주고 다시 시켜먹을일 없음.","
맛
★
1
양
★
1
배달
★
1
"
저하고는 잘 안맞는듯. .,"
맛
★
3
양
★
4
배달
★
5
"
배달 빠르고 가성비 최고인 닭강정집,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요~ 야식으로 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빨랏고 양도많아서 너무 좋았어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요맛있어 양념도 맛잇고 데리도맛있고 떡도맛있고 그냥 다마싯어요,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛있어요 데리짱맛있음 ㅠㅠㅠ,"
맛
★
5
양
★
5
배달
★
5
"
"마지막한조각...
매일먹는데도 늘 이순간이면 아쉽습니다
리뷰쓰고 한조각 먹으려고요
하 맛있다","
맛
★
5
양
★
5
배달
★
5
"
"맛있네요
양도 많고","
맛
★
5
양
★
5
배달
★
5
"
새샤샤샤샤샤샤샤샤샤샤샤샤,"
맛
★
5
양
★
5
배달
★
5
"
"맛있어요
배달도 빠르구요","
맛
★
5
양
★
4
배달
★
5
"
기대이상이었어요. 소스도 강정답게 쫀득?! 해서 좋았구요 :) 양도 적당했습니다. 매콤한맛으로 시켰는데 꽤 매웠습니다 ㅎㅎㅎ 매운거 못드시는분이 먹으면 많이 매울듯요. 포장도 깔끔하게 잘돼있었고 배달도 굉장히 빨랐습니다 ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
맛잇엇고 또시켜먹게요,"
맛
★
5
양
★
5
배달
★
5
"
"처음시켜봤는데 생각보다 양이많아서 배터지게먹었네요 ㅠㅠㅠㅠㅠ🥰🥰🥰  
이벤트로 할인받아서 더 싸게먹고 배달도 왕빨라서 짱이에요💕💕","
맛
★
5
양
★
5
배달
★
5
"
밤늦게 시켜먹었는데 맛있었어요ㅎㅎ,"
맛
★
5
양
★
4
배달
★
5
"
맛있어요!!! 이가격에 이정도면 좋은거같아요!!,"
맛
★
5
양
★
5
배달
★
5
"
가격대비괜찮게잘먹었습니당~~~,"
맛
★
3
양
★
4
배달
★
4
"
"잘 먹었습니다, 자주 시켜먹을게요.","
맛
★
5
양
★
5
배달
★
5
"
엄지척입니다 짱맛나요ㅠㅠㅠㅠ냠,"
맛
★
5
양
★
5
배달
★
5
"
꼬맹이강정 맛있어요!!! 진짜 맛있었습니다ㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
혼자 배부르게 먹기 딱이에요 :),"
맛
★
4
양
★
5
배달
★
4
"
엉청맛있고배달도빠름야도많은듯,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요. 다음에 떠 주문할께요...^^,"
맛
★
5
양
★
5
배달
★
5
"
"똥집이랑 같이 시켰는데 맛은 먹을만 했어요
근데 생각보다 똥집 양이 적네용","
맛
★
5
양
★
5
배달
★
3
"
음식 잘못 배달.,"
맛
★
1
양
★
2
배달
★
1
"
자주 시켜먹고있어요~ 이번엔 빈튀김이 종종 보이더라구요ㅠㅠ,"
맛
★
4
양
★
4
배달
★
4
"
맛있게 먹었어요!,"
맛
★
5
양
★
5
배달
★
5
"
"가격에 비해 양이 많았어요.
매운맛이 생각보다 안매워서 아쉬웠지만
맛도 좋았어요","
맛
★
5
양
★
5
배달
★
5
"
"배달이 20분도 안되서 왔네요 이런적은 처음인듯ㅋㅋ
양도 혼자먹기 많고 맛도 좋습니다 닭강정 맛집을 발견!!","
맛
★
5
양
★
5
배달
★
5
"
잘 먹었습니다~~~,"
맛
★
5
양
★
5
배달
★
5
"
오늘은 닭냄새가 살짝 낫지만 전체적으로 괜팒앗습니다 배달도 빠르구요 총점 555점,"
맛
★
5
양
★
5
배달
★
5
"
잘먹옸습니다....,"
맛
★
4
양
★
4
배달
★
5
"
양많고 맥주안주딱이네요,"
맛
★
5
양
★
5
배달
★
3
"
구로에 먹을때 없었는데 주문할곳ㅇ 생겻네요!,"
맛
★
5
양
★
5
배달
★
5
"
"잘먹었습니다~항상 맛있게먹고있어요.고맙습니다.
사진을 못찍어서 ~~","
맛
★
5
양
★
5
배달
★
5
"
처음 먹어봤는데 맛있어요 담에 또 시켜먹을께요,"
맛
★
5
양
★
5
배달
★
5
"
언제나 맛있게 먹고있어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있었어요 생각보다 양도많았고 서비스로 좀 더 챙겨주신거같아서 잘먹었어요 배달은 30분 정도 문자시간보다 훨씬 빨리옴,"
맛
★
5
양
★
5
배달
★
5
"
음식이 맛도 좋고 배달도 빠릅니다,"
맛
★
5
양
★
5
배달
★
5
"
기본맛도 먹다보면 매워요 ㅋㅋ,"
맛
★
5
양
★
5
배달
★
4
"
"정말 맛있네요~ 닭똥집도 소금이 있었으면 더 좋겠지만, 충분히 맛있었어요","
맛
★
5
양
★
5
배달
★
5
"
에에에에ㅔ에에에에ㅔ에에에에ㅔㅇ,"
맛
★
5
양
★
5
배달
★
5
"
마시씁니다.벌써 몇번시킨거아ㅡㅡ,"
맛
★
5
양
★
4
배달
★
4
"
데리야끼는 처음 먹어봤는데 조금 짜네요...짜지만 맛은 있었습니다!!,"
맛
★
4
양
★
5
배달
★
5
"
늦은시간 새벽에도 일찍!,"
맛
★
5
양
★
5
배달
★
5
"
자주 시켜먹는곳입니다 맛있습니다,"
맛
★
4
양
★
4
배달
★
5
"
처음시켜봤는데 너무 만족스허웠습니다. 다음에 또 시킬게요! 고생하세요!,"
맛
★
5
양
★
5
배달
★
5
"
세상에 25분에 시켰는데 30분에 왔어요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저 진짜 벨누를때 잘못들은줄알고 ㅋㅋㅋㅋㅋ아니 5분만에 배달해주는곳이 세상에 어디있어요...? 진짜 거의 집앞에서 기다리신 수준아닌가요.... 와 진짜 그와중에 강정은 맛있고... 진짜 최고에요 이름값하는곳이에요 엄지척 최고..,"
맛
★
5
양
★
5
배달
★
5
"
가격대비 맛있었어요!,"
맛
★
5
양
★
5
배달
★
5
"
굳 말해 뭐해요 맛있습니다,"
맛
★
4
양
★
4
배달
★
4
"
"요새 자주 시켜먹었는데 뱃살이......
재구매의사 있습니다.","
맛
★
4
양
★
5
배달
★
5
"
야구장에 배달시켰어요~~ 맛있어용~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
배달도 괜찮게 오고 맛있게 먹었습니다,"
맛
★
4
양
★
4
배달
★
4
"
정말엄지척이네요~양도많고~~,"
맛
★
5
양
★
5
배달
★
5
"
양도 많고 배달도 빠르고 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
떡 많이 넣어달라고 부탁드렸는데 증말루 많이 넣어 주셨어요ㅜㅠㅠㅠ넘나 감사해요 닭강정도 너무너무 맛있고 부드럽구ㅜㅠㅠㅠ양도 완벽♥자주 시켜먹을께요 사장님 더더 번창하세요♥,"
맛
★
5
양
★
5
배달
★
5
"
양도 많고 콜라와 감튀도 같이 주셔서 잘 먹었습니다.,"
맛
★
5
양
★
5
배달
★
4
"
닭강정이 되게 바삭해서 맛있어요 닭똥집은 잡내가 안나서 좋긴 한데 간이 전혀 안되있어서 조금 아쉬우어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요~~~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
"“어머~ 이건 꼭 찍어서 올려야해.”
본능적으로 카메라를 ON 했을만큼, 꼬맹이닭강정이라는 메뉴 이름에 무색하게 야식겸 혼술하다가 배불러서? 아니, 다먹기 아까워서 반찬 그릇에 넣어뒀다 다시 꺼내먹을 만큼 맛있고 혜자스러웠습니다.
요기요 우수 음식점이라는 타이틀이 왜 달려있는지 고개가 끄덕여 지더라구요~ 훌륭한 강정이란 원래 식어도 맛있다는 법칙을 증명하듯, 다음 날 퇴근후 맥주에 정말 맛있게 먹었습니다.
배달료도 이렇게 저렴할 수 있다는게 놀라운데, 사장님께서 이 가격과 퀄리티 꼭 지키실수 있도록 많이들 주문해 드셨으면 해요 ^^","
맛
★
5
양
★
5
배달
★
5
"
맛나게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
그냥 시장 닭강정. 살보다 튀김이 많음. 순한맛도 먹다보면 살짝 매콤,"
맛
★
4
양
★
4
배달
★
5
"
좋아요!!!!!!!!,"
맛
★
4
양
★
5
배달
★
5
"
첨인데마싯네요 또먹을듯,"
맛
★
5
양
★
5
배달
★
5
"
자알 먹었어요~뭐 그렇다고요~,"
맛
★
5
양
★
5
배달
★
3
"
처음 시켜 봤는데 배달도 완전 총알배달에 맛도 있어서 좋았습니당 같이 먹었던 사람들도 만족해서 자주 시켜 먹을게요 !,"
맛
★
5
양
★
4
배달
★
5
"
엄지척닭강정 맛도 엄지척,"
맛
★
5
양
★
5
배달
★
5
"
양많고 배달 빠르고 잘 먹었습니다. 재구매의사 있어요!,"
맛
★
4
양
★
5
배달
★
5
"
배고파서 그냥 잘 먹었어요,"
맛
★
3
양
★
3
배달
★
4
"
저번엔 맛있고 괜찮아서 두번째 시키는건데 배달시간 55분이라 해놓고 30분도 안돼서 와가지고 씻고있는중에 배달와서 안내려오냐고 신경질을 내시네요 배달대행을 쓰시는거 같은데 더운날 고생하시는건 알지만 배달시간을 좀 비슷하게라도 설정을 해주시던지 해야될것같습니다 10분 20분 차이도 아니고 30분이나 넘게 차이나서 발생한 일이니까요 기분좋게 휴일 마무리하려고 시킨건데 기분이 팍 상하네요 유념해주세요,"
맛
★
4
양
★
4
배달
★
1
"
다음에는 양념으로 시키게씁니다,"
맛
★
5
양
★
5
배달
★
5
"
후라이드랑 섞여서 온게 먼가 남은거 온마냥 기분이 떨떠름하네요... 양도 처음보다 많이 줄었구요.,"
맛
★
4
양
★
4
배달
★
5
"
Good.,"
맛
★
5
양
★
1
배달
★
5
"
"파닭도 맛있네요. 배달도 빠르고 양도 많고
잘 먹었습니다. 재구매의사 있습니다!","
맛
★
4
양
★
5
배달
★
5
"
다음엔 양념으로시켜야겠음,"
맛
★
5
양
★
5
배달
★
5
"
양도 많고 맛도있고 배달도 굳굳,"
맛
★
5
양
★
5
배달
★
5
"
"맛있어요x99999999
항상 서비스도 감사합니다","
맛
★
5
양
★
5
배달
★
5
"
일주일에 두번은 먹어요 매번 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
"튀김 전에는 딱딱했는데 점점 괜찮아지네요.
양많고 배달 빨라요. 잘 먹었습니다.
재구매의사 있어요!","
맛
★
4
양
★
5
배달
★
5
"
서비스도 주셨네요 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
"맛잇게 잘 먹었어요
순한맛인데도 매콤해서 애들은 못먹었어요~
많이파세요~^^","
맛
★
3
양
★
3
배달
★
4
"
ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ ㅅ,"
맛
★
5
양
★
5
배달
★
5
"
간단하게~~~~~~,"
맛
★
4
양
★
5
배달
★
5
"
"양도많고 맛있어요!!!!!
나중엔 데리야끼로 시켜먹어보려구요!! 잘먹을게요","
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 맛있어서 좋았습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛은 평타. 양은 충분히 먹을만해유,"
맛
★
3
양
★
5
배달
★
5
"
"맛과 양 배달시간 모두 매우 좋다고 생각합니다.
근래 제대로 못찾았는데 한군데는 찾았네요.","
맛
★
4
양
★
5
배달
★
4
"
에에에ㅔ애애애ㅐ애에에에ㅔ엥,"
맛
★
5
양
★
5
배달
★
5
"
"맛있어요! 떡도 맛있구요
튀김옷이 좀 짭짤해서 치밥으로 먹으니까 꾸르맛!","
맛
★
5
양
★
5
배달
★
5
"
단골될거같아요! 앞으로도 자주 시켜먹을게요-~)요청사항도 잘 들어주셔서 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있었습니다 이벤트에 주문하기 빡심,"
맛
★
5
양
★
5
배달
★
5
"
"항상 맛있어요~
하루 지나서 남은 거 먹는 데도 맛나네요!","
맛
★
5
양
★
5
배달
★
5
"
치킨이 너무 식어서 왔어요 ㅠㅠ,"
맛
★
2
양
★
2
배달
★
1
"
소스가 너무 적네요.,"
맛
★
4
양
★
4
배달
★
4
"
말복이라 그런지 배달이 늦었지만 그래도 맛있어요!,"
맛
★
5
양
★
5
배달
★
3
"
데리야끼가 약간 매콤한 맛이 있네요!!ㅎㅎ 저번에는 순한맛 먹었었는데 둘 다 맛있어요ㅠㅠ 배달도 짱빠름!!! 잘 먹었습니다 :),"
맛
★
5
양
★
5
배달
★
5
"
