comment,rank
제가먹진 않았지만 배달도빠르고 치킨도 진짜방금튀긴거처럼뜨겁고 바삭하고 맛있었다고 하네요,"
맛
★
5
양
★
5
배달
★
5
"
후라이드는 맛있게 잘먹었는데 양념맛은 제입맛에는 잘안마네요,"
맛
★
4
양
★
4
배달
★
5
"
닭가슴살이 너무크네요 비정상적으로.. 두조각으로 나누면 좋았을텐데 ㅠㅠ 맛있고 배달빨라서 좋았습니다,"
맛
★
5
양
★
5
배달
★
5
"
"후라이드 엄청 맛있어요ㅎ
콜라도 왔는데 못찍었네요 .
잘먹었습니다.","
맛
★
5
양
★
5
배달
★
5
"
잘 먹엇읍니다~~~~,"
맛
★
5
양
★
5
배달
★
5
"
역시후라이드는 후참잘!,"
맛
★
5
양
★
5
배달
★
5
"
"배달예상보다훨씬빨리왔어요
무 양념깨소금다넣어주셔서만족합니다
치킨도맛잇음","
맛
★
4
양
★
4
배달
★
5
"
잘먹었어요~~~~~!,"
맛
★
3
양
★
2
배달
★
4
"
꺼어어어어어억 잘 먹었습니다 - !,"
맛
★
5
양
★
5
배달
★
5
"
맛잇어요 감사합니다 ㅋㅋㅋㅋ,"
맛
★
5
양
★
5
배달
★
5
"
처음시켜봣는데 맛있네용 다만 양념이 터진걸 주셔서 박스고 비닐이고 양념이 범벅되었어요 다음에는 신경써주세요 ㅠㅠ,"
맛
★
5
양
★
5
배달
★
5
"
바삭하구 너무 맛있어요!,"
맛
★
5
양
★
5
배달
★
5
"
"어제시켜서 너무 맛있게 먹고 남은거 먹으면서도 맛나다하고 있었는데 닭을 감싼 머리카락..연한 갈색...
위생좀 신경써주세요ㅠㅠ","
맛
★
2
양
★
2
배달
★
4
"
언제나 최고입니다. 이름그대로예요~!!,"
맛
★
5
양
★
5
배달
★
5
"
후침은 맛있엉~~~,"
맛
★
5
양
★
5
배달
★
3
"
배송 엄청빨랐네요ㅎ 맛있어요! 양은조금 적지만 가격대생각하면 괜찮은것 같아요!,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛있고 친절한 치킨 감사합니다,"
맛
★
5
양
★
5
배달
★
5
"
항상 너무 맛있게 먹고있어요. 보통은 양념을 좋아하는데 여기선 후라이드가 너무 맛있어요. 살짝 매콤해서 너무 맛있어요~,"
맛
★
5
양
★
5
배달
★
5
"
"후라이드 진짜 맛있네요
가격도 싸고 너무 만족합니다
얼마나 배달이 빨리 왔으면 치킨 위에 있던 하리보가 녹아서 왔어요ㅋㅋㅋㅋㅋ
너무 잘 먹었습니다ㅎㅎ","
맛
★
5
양
★
5
배달
★
5
"
저번엔후참만의맛으로왓는데이번은좀다르다는컬.느꼈어요,"
맛
★
5
양
★
3
배달
★
5
"
남자 혼자 딱 먹기 적당한 양에 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
매번 먹지만 양을 제외하곤 끝판왕인 ㄹㅇ,"
맛
★
5
양
★
5
배달
★
5
"
맛있습니다. 다음에도시킬게요,"
맛
★
4
양
★
4
배달
★
4
"
행사중인데도 빨리와서 잘 먹었습니다~,"
맛
★
4
양
★
4
배달
★
5
"
"배달 짱빨라요@!! 맛도있고
특히 간장치킨 진짜맛있었어요 ㅠ
사진은 너무 허겁지겁 먹어 없네요
서비스로 주신 콜라도 잘 마셨습니당","
맛
★
5
양
★
5
배달
★
5
"
여긴 너무 맛있어요~ 핫 간장 너무 매웠어요ㅠ,"
맛
★
5
양
★
5
배달
★
5
"
"치킨이 맛있네요
후라이드만시켯는데도
소금 양념 머스타드와서
기분좋게 먹었습니다.","
맛
★
4
양
★
5
배달
★
5
"
사장님이 아주 친절하세요. 치킨 하나를 시키더라도 꼭 후참먼저생각나요. 맛도 좋고 특히 기름이깨끗합니다. 배달도빠르고^^~ 번창하세요,"
맛
★
5
양
★
5
배달
★
5
"
"치킨정말저렴한가격에 진짜 맛있어요!
먹고 또 시켰어요  잘먹었습니다.","
맛
★
5
양
★
5
배달
★
5
"
매운양념 시켰는데 양념도 완전 넉넉히 주셔서 맛있게 잘 먹었어요!!!,"
맛
★
5
양
★
5
배달
★
5
"
"진짜 맛있었어요!
근데 배달 넘 늦었어여ㅠㅠㅠㅜㅜㅜㅜㅜ","
맛
★
5
양
★
5
배달
★
4
"
"양은 좀 작지만 맛있는 후라이드
염지는 좀 짭짤한 편인데 소스없이도 맛나요","
맛
★
5
양
★
5
배달
★
5
"
요기요맛있어요기요기요기요,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요기요기요기요,"
맛
★
5
양
★
5
배달
★
5
"
이벤트기간인데 예상배달시간에 맞게 보내주시고 아주 맛있어요~~~,"
맛
★
5
양
★
5
배달
★
5
"
배달도 느리고 불친절해요,"
맛
★
1
양
★
1
배달
★
1
"
"매번시켜먹습니다.
후라이드는 여기가 최고네요.
항상 맛있게먹습니다^^!","
맛
★
5
양
★
5
배달
★
5
"
굳굳 후라이드참잘하는집 매우 굳굳,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 배달 하시는 분 정말 친절해서 좋아요. 맛은 뭐 항상 맛있네요!!,"
맛
★
5
양
★
5
배달
★
5
"
"후참 처음 먹어봤는데 맜있네요.
서비스로 주신 하리보젤리 귀엽 ㅋㅋㅋ","
맛
★
5
양
★
5
배달
★
5
"
"맛나요~
배달도빨라요","
맛
★
5
양
★
5
배달
★
5
"
"후라이드참 잘하는집 정말 좋아하는데요 
많이 먹고싶어서 두마리 시켰는데 중말 너무 많아서
다음날 또 먹었는데 역시 맛있었어요 짱!!!","
맛
★
5
양
★
5
배달
★
4
"
맛도 양도 만족스러움,"
맛
★
5
양
★
5
배달
★
5
"
다음날 먹어도 맛있네요~,"
맛
★
5
양
★
5
배달
★
5
"
너무나 맛있고 빠르고 친절하세요~^^,"
맛
★
5
양
★
5
배달
★
5
"
역시 존맛탱입니다!!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 먹었습니다 살짝 매콤해요!,"
맛
★
5
양
★
4
배달
★
5
"
이름답게 후라이드 굳,"
맛
★
5
양
★
5
배달
★
5
"
후라이드가 맛있는집,"
맛
★
4
양
★
5
배달
★
5
"
핫토스 가루가 정말 맘에 드네요,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
4
양
★
4
배달
★
4
"
맛있어요!! 후참잘 믿고 먹어요,"
맛
★
5
양
★
5
배달
★
5
"
"양념을 그냥  대충 발랐네요!
실망  했습니다 
진짜  실망 했습니다 
처음처럼,  하는   집들이  없네요!","
맛
★
2
양
★
5
배달
★
5
"
처음 시캬봤는데 배달도 맛도 넘 좋네요 하리보 좋아하는데 하리보도 주셔서 넘 좋아요 후라이드 양념 둘다 넘 맛있어여 후라이드가 더 맛있네요,"
맛
★
4
양
★
4
배달
★
4
"
튀김옷이 존맛...♡ 달짠의 진수였어요ㅎㅎㅎ 진짜 맛있게 잘 먹었어요!!,"
맛
★
5
양
★
5
배달
★
5
"
"50분인가 걸린다고 했는데 30분만에 와서 깜놀
완전 맛있어서 핫토스치킨만 먹을듯 합니다!","
맛
★
5
양
★
5
배달
★
5
"
맛있어요 배달이 늦었지만 ..ㅎㅎ 매콤하네요,"
맛
★
5
양
★
5
배달
★
3
"
맛있게 잘 먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
"배달 삘라요 ㅎ
맛 적당해요 가슴살 안좋아하는데
이집은 가슴살이 촉촉하게 맛나네요","
맛
★
4
양
★
4
배달
★
5
"
배달속도가 장난이 아니네요 신속배달에 맛있게먹었습니다!!,"
맛
★
4
양
★
4
배달
★
5
"
"신메뉴 맛있었어요 
요거트 소스주었으면 금상첨화 일듯","
맛
★
5
양
★
5
배달
★
5
"
후라이드 참 맛있음,"
맛
★
5
양
★
3
배달
★
4
"
후참은 진리~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요~~~더 매콤했으면 하는 약간의 아쉬움ㅎㅎ,"
맛
★
4
양
★
4
배달
★
5
"
"비가 많이 와서 배달이 늦었다고 사과하시면서 서비스로 콜라도 주셨어요! (배달이 조금 늦긴 했지만, 전혀 거슬릴 정도도 아니었고 비가 많이와서 혹여나 사고라도 생길까 걱정되었습니다.) 친절한 서비스에 감사드립니다! 맛있어요~ 벌써 이 번이 두 번째 주문인데, 다음에도 또 주문할게요!","
맛
★
5
양
★
4
배달
★
4
"
자주 시켜먹는집 최고,"
맛
★
4
양
★
4
배달
★
4
"
맛있게잘먹었습니다 하리보까지^^,"
맛
★
5
양
★
5
배달
★
5
"
맛있었어요 반반인데 따로포장해줘서 굿,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었어용~,"
맛
★
5
양
★
5
배달
★
5
"
괜첞네요 ㅎㅎ 바삭바삭하고 ㅎㅎ 맛잇어요,"
맛
★
4
양
★
5
배달
★
5
"
"ㅋㅋㅋ복날에 10분만에 배달오는 집 여기요..
ㅋㅋㅋㅋㅋ진짜 정통 후라이드구요 전 혼자먹다가남아서 에어프라이어에 돌려서도 먹었어오
ㅋㅋㅋㅋㅋ진짜 주문하고 한시간뒤온다길래 맥주사러 슈퍼갔었는데 배달해주시는분이 문열어달라고ㅋㅋㅋㅋㅋㅋㅋ
배달진짜빠르네요ㅋㅋㅋ
다음엔 양념도먹어봐야겠어요","
맛
★
5
양
★
5
배달
★
5
"
바삭바삭 한게 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
마싯서요!!!!!!,"
맛
★
4
양
★
4
배달
★
5
"
너무마싯는치킨과 친절한배달~~,"
맛
★
5
양
★
5
배달
★
5
"
양이 너무 적어서 다 먹고도 배가 고픔 사진은 받자마자 찍은거,"
맛
★
4
양
★
1
배달
★
5
"
단골입니당~ 역시 간장 치킨 최고!!! 배달도 빠르고 따끈따끈 그래서 더 맛있어요 :),"
맛
★
5
양
★
5
배달
★
5
"
"후라이드 맛있어요
소스도 맛잇어요","
맛
★
5
양
★
5
배달
★
4
"
항상 맛있게 먹고있습니다!! 순살 후라이드 최애!!!!,"
맛
★
5
양
★
5
배달
★
5
"
"늘 맛있어요.
사실 광고보고 긴가민가가 처음엔 있었는데 늘 맛나요.","
맛
★
5
양
★
5
배달
★
5
"
배달빠르고 후라이드가 진짜 맛있습니다~!^^,"
맛
★
3
양
★
4
배달
★
5
"
후라이드가 진짜 맛있습니다!!,"
맛
★
4
양
★
3
배달
★
5
"
맛잇어여 근데 좀 많이 짜긴해염,"
맛
★
3
양
★
4
배달
★
4
"
역시 치킨은 후참이죵 항상 맛있게 먹고있습니댱,"
맛
★
5
양
★
5
배달
★
5
"
진짜 먹었던 후라이드중 최고에요!!!껍질까지 다먹었어요,"
맛
★
5
양
★
5
배달
★
5
"
"맛잇머요

자주먹는치킨","
맛
★
5
양
★
5
배달
★
5
"
배달 빨랐어요 따끈따끈 존맛탱,"
맛
★
5
양
★
5
배달
★
5
"
언제나 기본을 무난하게 함,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 잘먹었어요,"
맛
★
3
양
★
4
배달
★
4
"
맛있습니다~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛있게 먹고있어요!!,"
맛
★
5
양
★
5
배달
★
5
"
맛있급니다 맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
회사에서 시켰었는데 다들 맛있다고 어디껀지 물어봤었어요 ㅋㅋ 맛있게 잘 먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 근데 양이 적은 느낌? 그러나 싸고 정말 맛있어용,"
맛
★
4
양
★
3
배달
★
5
"
"진짜 맛있어요
후라이드와 간장을 시켰는데 후라이드가 더 맛있네요 ㅎㅎ
너무 맛있어서 양이 직아 보여요
자주 시켜 먹을께용 ㅋㅋ","
맛
★
5
양
★
3
배달
★
5
"
오늘은 진짜 맛있고 소스도듬뿍주시고 최고,"
맛
★
5
양
★
5
배달
★
5
"
가끔 눅눅하고 딱딱해요..,"
맛
★
5
양
★
4
배달
★
3
"
"프렌차이즈 치킨보다 배달도 빠르고,
맛도  좋아요","
맛
★
5
양
★
5
배달
★
5
"
후참은 치킨의 진리이다,"
맛
★
5
양
★
5
배달
★
5
"
맛이 좋아서 자주 이용합니다,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 맛있었어요!이름답게 후라이드 치킨이 진짜 맛있었습니당 또 시켜먹을게요,"
맛
★
5
양
★
5
배달
★
5
"
역시 후라이드는 후참잘,"
맛
★
5
양
★
5
배달
★
5
"
박삭하니 맛있습니다~^^,"
맛
★
5
양
★
5
배달
★
5
"
"깜빡하고 사진은 못찍었지만,
비오는날 배달도 빨리오셨구 엄청 따뜻히 먹었습니다.","
맛
★
5
양
★
5
배달
★
5
"
"오전에 시켰더니 정말 빨리왔어요
맛있고 콜라도주시고 하리보젤리도 주세요
자주 시켜먹을거같아요","
맛
★
5
양
★
4
배달
★
5
"
"맛은.. 치킨이 너무 딱딱해서 먹기힘들었다
양은 . 혼자 먹기 좋은 정도
배달은 1시간","
맛
★
3
양
★
3
배달
★
4
"
처음 먹어봤는데 맛있넹,"
맛
★
5
양
★
5
배달
★
5
"
맛있습니다~!!!!!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다ㆍ,"
맛
★
4
양
★
4
배달
★
4
"
"바삭바삭하니 매우 만족스러운 치킨이었어요
역시 후라이드잘하는집!!","
맛
★
5
양
★
5
배달
★
5
"
"처음시켰는데 맛잇어서 또시키고 리뷰씁니다,","
맛
★
5
양
★
3
배달
★
4
"
이 날은 다리가 쫌 날씬한거 같았지만! 그래도 후참 뼈닭은 닭가슴살이 촉촉해서 넘 좋아요.,"
맛
★
5
양
★
4
배달
★
4
"
맛있어요 ㅎㅎㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
"처음 시켜봤는데, 가격도 싸고 맛도 있고 양념소스가 맜있어요^^
그리고   배달은  총알입니다!
진짜  마음에 들었어요!","
맛
★
5
양
★
5
배달
★
5
"
맛있고 빠르고 친절해요~^^,"
맛
★
5
양
★
5
배달
★
5
"
맛나요~~~~~~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
양도 적당하고 맛있엇어요,"
맛
★
5
양
★
5
배달
★
5
"
언제나 후라이드 진리^^,"
맛
★
5
양
★
5
배달
★
5
"
배달빠르고 후반 양만 맛잇오요,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 또 이용할게요,"
맛
★
5
양
★
5
배달
★
5
"
배달은 엄청 빨랐는데 튀김이나 살이 퍽퍽히고 딱딱해서 못먹는부분이 많았어요..양도 브랜드치킨 한마리보다 조금 적은감이 있네요.,"
맛
★
3
양
★
3
배달
★
5
"
단짠단짠 괜찮았어요ㅎㅎㅎ,"
맛
★
4
양
★
3
배달
★
4
"
치킨맛있네요 다음에도 시킬게요 ㅋ,"
맛
★
5
양
★
5
배달
★
5
"
"후라이드 염지랑 안에 매콤한 소스가 빠졌는지
조슴 싱거웠네요","
맛
★
4
양
★
5
배달
★
5
"
맛잇엇어요!ㅎㅎ 생각보다 양이 많아요,"
맛
★
4
양
★
4
배달
★
4
"
"후라이드가 기본적으로 매콤해요~~🔥
맛있게 튀겨진건 알겠는데 ㅠ 
제가 튀김을 잘 못먹어요 ㅠ 
튀김 좋아하시는 분들은 추천입니다!! 

그리고 배달 서비스 넘 좋으시네요!! 하리보센스 ㄷㄷ 
번창하세요~~","
맛
★
3
양
★
4
배달
★
5
"
다먹고사진 없는데...ㅜㅜ,"
맛
★
5
양
★
4
배달
★
3
"
이벤트 좋아요 맛나요,"
맛
★
5
양
★
5
배달
★
5
"
맛은진짜있다 양이적다ㅠ,"
맛
★
5
양
★
3
배달
★
5
"
"치킨 따듯하고 바삭해서 좋았어요 추가한 양념소스도 맛있네요!
소금도 줘서 좋았어요.","
맛
★
5
양
★
4
배달
★
5
"
"맛은 보통, 양은 적네요","
맛
★
3
양
★
2
배달
★
5
"
"치킨 참 맛있어요. 처음주문했는데 맛있네요.
봉투에 하하그림도 재미있네요.","
맛
★
5
양
★
4
배달
★
5
"
대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대박대,"
맛
★
5
양
★
5
배달
★
5
"
추억의 치킨 맛입니다. 강추 입니다.,"
맛
★
4
양
★
4
배달
★
4
"
배달이 생각보다 너무 빨리와서 당황스러웠어요,"
맛
★
4
양
★
4
배달
★
4
"
핫간장 맛있어요 대존맛,"
맛
★
5
양
★
5
배달
★
5
"
역시 믿고 가는 후참! 배달도 빠르고 맛도 최고에요!!,"
맛
★
5
양
★
5
배달
★
5
"
"60분후도착이래서 기다렸는데 20분도 안걸림;;당황쓰
맛나고 포장깔끔하고 콜라도 500ml따로 주셨어요~잘먹었습니다!!!","
맛
★
5
양
★
5
배달
★
5
"
맛있어용!!!!!!,"
맛
★
5
양
★
5
배달
★
5
"
친절하고 맛도 너무 좋습니다. 배달도 빠르네요,"
맛
★
5
양
★
5
배달
★
5
"
항상 너무 친절해요,"
맛
★
5
양
★
5
배달
★
5
"
맛있고 배달도 빨리오고 배달원분이 너무 친잘했어요,"
맛
★
5
양
★
4
배달
★
5
"
배달도 빠르고 바삭하네요,"
맛
★
5
양
★
5
배달
★
5
"
"양은 좀 적은 느낌인데 튀김옷이 바삭하고 고소해서 간만에 후라이드 맛있게 먹었어요
항상 시키던 집에 요즘 실망이 많았는데 이 집 괜찮은듯요","
맛
★
5
양
★
5
배달
★
5
"
"가성비 최고! 
그리고 언제나 맛있어요~","
맛
★
5
양
★
5
배달
★
5
"
"바삭하고 맛 있긴한데
후라이드도 맵고
간장도 맵고  
여기 특징을  모르고 주문했나봐요 
그래도 잘 먹었습니다","
맛
★
4
양
★
3
배달
★
4
"
영등포 후참잘은 믿고 주문합니다...우리집 최애가게가 되어벌인....,"
맛
★
5
양
★
5
배달
★
5
"
맛있게먹었습니다 감사합니당 ㅎ,"
맛
★
5
양
★
5
배달
★
5
"
너무맛있어요!!!후라이드짱!!,"
맛
★
5
양
★
3
배달
★
5
"
맛있었습니다^^ ㅎㅎ다음에재주문할께요,"
맛
★
5
양
★
5
배달
★
5
"
맛있어용~ 이벤트로 가격도 착하고 늦을줄알았던 배달도 30분도 안걸려서 도착했어요! 잘먹었습니당~,"
맛
★
5
양
★
5
배달
★
5
"
I havent had chicken in ages so I orfered it for my dinner Its my firsting having chicken in months,"
맛
★
5
양
★
5
배달
★
5
"
2번째 시켜먹어봤는데 맛있어요,"
맛
★
5
양
★
4
배달
★
5
"
바쁘실텐데도 빠르게 배달해주셔서 감사합니다.,"
맛
★
5
양
★
5
배달
★
5
"
맛있고 좋아요~~~,"
맛
★
5
양
★
5
배달
★
5
"
빠른배달에 만족합니다. 맛은 좀 짜지만 먹을만해요,"
맛
★
4
양
★
3
배달
★
4
"
순살이 100% 닭다리에다가 염지가잘되어있어요!  진짜 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
역시 후참!!!!!,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 맛있어요!,"
맛
★
4
양
★
4
배달
★
4
"
"아주 맛나요^^
젤 맛있음~~~~","
맛
★
5
양
★
5
배달
★
5
"
처음이였는데 만족합니다.,"
맛
★
4
양
★
3
배달
★
5
"
후참은 언제나 사랑입니다 믿고먹는 후참,"
맛
★
5
양
★
5
배달
★
5
"
퇴근후 새벽시간에 시켜먹었는데 완전 맛있었어요~~~ 덤으로 하리보도 주시고 잘먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
"후라이드 한마리 간장 한마리 시켰는데 존맛탱이예요
특히 간장 치킨 최고! 오늘 한마리 더..? >_<","
맛
★
5
양
★
5
배달
★
5
"
좋아요,"
맛
★
4
양
★
4
배달
★
4
"
리뷰남길생각없었는데 배달기사님이 너무 친절하셔서 기분좋게 치킨받아 맛도 좋아 리뷰남겨용,"
맛
★
5
양
★
5
배달
★
5
"
간장 꼭 드세요 같이 오는 머스타드 소스에 찍어 먹으면 존맛임ㅠ,"
맛
★
5
양
★
4
배달
★
5
"
언제나 맛있음 벌써 네다섯번째 배달시켜욤 !!,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요!! 저렴한 가격에 양반후반 순살 먹었어요 믿고먹는 후라이드참잘하는집!,"
맛
★
5
양
★
5
배달
★
5
"
시켜먹을때마다 배달도 빠르시고 맛있습니다ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
1시간뒤에 온다고 해놓고 30분 더 지나서 왔지만 맛은 좋습니다,"
맛
★
3
양
★
4
배달
★
1
"
배달빠르고 맛도괜차나요!,"
맛
★
4
양
★
4
배달
★
4
"
눅눅하지 않고 바삭한 상태로 배달되서 맛있게 먹었어요~,"
맛
★
5
양
★
5
배달
★
5
"
고기가 부드럽고 맛은 있는데요 양이 좀 작아요~~,"
맛
★
4
양
★
3
배달
★
3
"
바삭하고 양념맛있고 따뜻하고  맛있었어요,"
맛
★
5
양
★
5
배달
★
5
"
잘 먹었습니다. ㅎ,"
맛
★
4
양
★
4
배달
★
5
"
후라이드 최거! 간장도 맛있네용 1인1닭해보림,"
맛
★
5
양
★
5
배달
★
5
"
너무 맛있게 잘먹었습니다~!,"
맛
★
5
양
★
5
배달
★
5
"
항상 후참은 맛있네요! 배달도 빠르고 만족해요,"
맛
★
5
양
★
4
배달
★
5
"
잘먹었습니다.,"
맛
★
4
양
★
3
배달
★
5
"
"진짜 디진다 맞네요 ㅋㅋㅋ 
저는 만족했습니다!!!짱","
맛
★
5
양
★
3
배달
★
5
"
"평들이 좋아서 시켜봤어요.
반반 시켰는데 늦지 않고 예정된 시간에 왔어요.
근데  반반 치킨은 양도 반반이군요.
다른 치킨보다 훨씬 적은 양.
닭이 작은것이지 뭔지..

맛은 참 좋지만 양은 참 적네요.","
맛
★
5
양
★
3
배달
★
4
"
"초복 이벤트하는 날 시켜먹었어요
원래도 맛있어서 배민에서 자주 시켜먹었었는데 요기요로는 처음 시켜먹었어요 제입맛엔 순살보단 오리지날이 더 맞는거같아요ㅎㅎ 잘먹었습니다","
맛
★
4
양
★
5
배달
★
5
"
언제나 맛도 좋고 아주 좋아요!!,"
맛
★
5
양
★
5
배달
★
5
"
"배달도 예정보다 빨리 왔고 맛도 기대이상이네요!
딱 치킨맛 그대로 입니다 굿!","
맛
★
5
양
★
3
배달
★
4
"
항상 잘먹습니다^^,"
맛
★
5
양
★
5
배달
★
5
"
굿긋구구구ㅜㅜ구구ㅜ구구구굿,"
맛
★
5
양
★
5
배달
★
5
"
"후라이드 굿~ 후라이드는 퍽살부위 큰 덩어리만
잘라주시면 좋을듯 2명이서 먹을때 난감함...
양념은 잘라져있어서 먹기 좋았어요","
맛
★
5
양
★
4
배달
★
5
"
핫간장 처음 먹었는데 많이 맵지 않고 맛있었어요 !,"
맛
★
5
양
★
5
배달
★
5
"
후침잘은 참 젛아하는 치킨딥이에여,"
맛
★
5
양
★
5
배달
★
5
"
"와 이집 후라이드 맛집이네요 후라이드 한마리시키거 양념소스 하나 추가하면 꿀임
바삭한 상태에서 찍먹이 최고
존맛탱","
맛
★
5
양
★
5
배달
★
5
"
"개인적으로 처음 맛은 자극적이고 좋았는데 뒷맛은 닭비린내가 좀 나는듯. .
저렴한가격에 이정도라면 만족합니다
양은 둘이 먹기에는 부족하고 혼자 먹기 좋습니다
배달 빠르고 친절하고 좋았습니다","
맛
★
3
양
★
2
배달
★
5
"
맛있게 먹었어요~~,"
맛
★
4
양
★
4
배달
★
5
"
잘먹었습니다 ^^.,"
맛
★
5
양
★
5
배달
★
5
"
순살 존맛탱입니다ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
후라이드가 참 맛있네여,"
맛
★
4
양
★
3
배달
★
4
"
맛있었어요~~~ 간장이 더 맛있어요,"
맛
★
4
양
★
5
배달
★
5
"
치킨은 첫번째 주문 후 여기서만 시켜요,"
맛
★
5
양
★
5
배달
★
5
"
늘 항상 맛나요 .!,"
맛
★
5
양
★
4
배달
★
4
"
맛있고 혼자시켜먹기 딱조아요,"
맛
★
5
양
★
5
배달
★
5
"
괜찮아여 생갇보다 나쁘지 않앗어여 영념 진짜 마싯사영,"
맛
★
3
양
★
2
배달
★
3
"
후라이드는 맛있어요,"
맛
★
4
양
★
3
배달
★
4
"
배달부 아저씨가 너무 착합니다,"
맛
★
5
양
★
4
배달
★
5
"
기본에 충실한 맛이에용!,"
맛
★
5
양
★
5
배달
★
5
"
"사진은 후참 후라이드 이지만 
후라이드 간장 반반도 맛있음","
맛
★
5
양
★
5
배달
★
5
"
요기요덕에 간편하게 먹었네요 다른곳보다 순살이 크고 부드러워서 정말 맛있어요 양념도 순살도 잘하는집^^,"
맛
★
5
양
★
5
배달
★
5
"
바삭바삭 점심에먹어도 맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
처음 시켜먹어봤는데 진짜 단골될거같아요,"
맛
★
5
양
★
4
배달
★
5
"
"후라이드 참 잘하는 집이네요
사진은 다리 하나 때린 후입니다","
맛
★
5
양
★
5
배달
★
5
"
참 맛있어요 짱짱 짱,"
맛
★
5
양
★
5
배달
★
5
"
그냥 맛있네요 ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
"양념많이묻혀달라고했는데 마니주셔서감사합니다
엄청매운건아니공 적당해요
후라이드는 맛있네요 바삭하고
곰젤리도잘먹을께용
가격대비괜찮은거같아용","
맛
★
4
양
★
5
배달
★
5
"
한 마리 시키기는 부족해서 두 마리 시켰어요*^^*,"
맛
★
5
양
★
5
배달
★
4
"
Good you'll get bunch of bang for your buck. Super crispy and juicy inside at the same time.,"
맛
★
5
양
★
5
배달
★
5
"
후참은 역시 최고입니다 ㅜㅜ 맛있게 잘 먹었어요,"
맛
★
5
양
★
5
배달
★
5
"
짐짜 너무 맛있너서 눈물나영,"
맛
★
5
양
★
5
배달
★
5
"
후라이드 뿐만아니라 양념도 참 잘하는집,"
맛
★
5
양
★
5
배달
★
3
"
맛있엇어요 역시후참잘,"
맛
★
5
양
★
5
배달
★
5
"
"밤 늦게 주문 가능한곳이 많지 않았는데
후기가 좋아서 주문했어요.
근데 양이 너무 적네요;; 배달도 오래 걸리고;;
후라이드는 맛있었고 양념은 생각했던 맛은 아니었어요.
사진은 하나도 안먹고 열자마자 찍은거예요.
가격에 비해 양은........ 각각 5~6개 정도?!","
맛
★
3
양
★
1
배달
★
3
"
"기대 안하고 시켰는데, 너무맛있더라고요. 자주 이용할 것 같아요.","
맛
★
5
양
★
5
배달
★
5
"
후라이드는 여기가최고인듯,"
맛
★
5
양
★
5
배달
★
5
"
처음먹어봤는데 너무맛있었어요,"
맛
★
5
양
★
4
배달
★
5
"
👏👏👏🏻👏🏻🎂👏🏻👏🏻👏🏻🎂🎂,"
맛
★
5
양
★
5
배달
★
5
"
후라이드의 약간 매운맛이 있어서 어린아이가 먹지 못했네요,"
맛
★
3
양
★
3
배달
★
4
"
맛도 양도 중중 드립니당. 가격 경쟁이 좀 있어야 먹을 듯 합니다,"
맛
★
3
양
★
3
배달
★
4
"
여기서 한번 시켜먹고 계속 시켜먹고 있습니다. 정말 친절하시고 후라이드랑 눈꽃치즈감자 맛있습니다.,"
맛
★
5
양
★
5
배달
★
5
"
