comment,rank
고추바사삭 맛있었어요 평소보다 배송도 빨랐어요,"
맛
★
5
양
★
5
배달
★
5
"
굽네 사랑해요. 항상 맛있어주세요,"
맛
★
5
양
★
5
배달
★
5
"
치킨은 맛있는데 피자는 달고 느끼해서 별로네요 역시 굽네는 치킨이 진리네요,"
맛
★
4
양
★
5
배달
★
4
"
"대체로 괜찮은데 좀 아쉬운 부분이 있네요
피자와 상자 사이에 보통 종이 한장 깔고 보내주시던데 없었구요
피자가 좌우로 흔들려서 소스가 바닥으로 흘렀어요
피자에 피클 핫소스는 보통 넣어주시던데 없구요
이 부분 보완 좀 해주시면 좋겠어요 맛은 좋습니다~","
맛
★
4
양
★
4
배달
★
4
"
빠르고 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
처음 먹어봤는데 맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
"배달시간 80분
다~식어서 바삭함이 없음
그나마 소스 맛있어서 그냥먹음
배달이 빠르면 완벽한데 너무아쉽네요~","
맛
★
1
양
★
1
배달
★
1
"
맛있게 먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
약간매콤한데맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
"주문 후 거진 두시간만에 도착.. 양도 의심들정도.. 배달원은 NO마스크,,, 찜찜하다 여전히...","
맛
★
3
양
★
1
배달
★
1
"
피자랑 치킨 둘 다 먹고 싶을 때 시키면 최고에요 ㅎㅎ 잘먹었습니다~,"
맛
★
5
양
★
5
배달
★
4
"
배달시간이 초과되서 와서 아쉬웠어용ㅜㅜ 그래두 치킨은 맛있었습니다!,"
맛
★
3
양
★
3
배달
★
1
"
매워요 맛있어요 짱임,"
맛
★
5
양
★
4
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
배달느려서 아쉬웠지만 맛있어요,"
맛
★
4
양
★
4
배달
★
3
"
평균적으로 배달이 좀 오래 걸리는 편이지만 맛이 있어서 늘 애용하고 있습니다아~굿b,"
맛
★
5
양
★
5
배달
★
5
"
70분 안내에 100분 넘게 기다림..연락도 없고.ㅠㅠ,"
맛
★
3
양
★
3
배달
★
1
"
존맛이네요 역시 ㅜㅜㅜ 오늘따라 왜 양이 작은거처럼 느껴지는지 배고팠나봐여,"
맛
★
5
양
★
5
배달
★
5
"
"오늘 점심쯤에 시켜먹었습니다 배달 엄청 빨리 와서 놀랐네요ㅋㅋㅋ양도 많고 깔끔하게 오고 맛있었어요ㅠㅠㅠㅠ😘
다음에도 시켜먹을 의향 있습니다!!!!잘먹었습니다!!!","
맛
★
5
양
★
5
배달
★
5
"
치킨이 맛이잇어요,"
맛
★
5
양
★
5
배달
★
4
"
맛나게 먹었어요..배달도 빨라 좋아요,"
맛
★
4
양
★
4
배달
★
5
"
배달 감사합니다 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 또 시킵니당,"
맛
★
5
양
★
5
배달
★
4
"
맛있어요 그런데 좀 덜 바삭하고 기름기가 좀많았어요,"
맛
★
5
양
★
5
배달
★
5
"
맛이좋아요오오오오오오오오,"
맛
★
5
양
★
5
배달
★
5
"
배달 두시간 걸리고 치킨은 새까맣게 탔음,"
맛
★
1
양
★
2
배달
★
1
"
배달시간 1시간20분소요.  다른지점보다 작은 사이즈의 순살.  사진이 없어 아쉽지만 많이 타고 식어서 식욕상실하게 만들었음. 앞으론 절대 시키지 않을것임.,"
맛
★
1
양
★
1
배달
★
1
"
고추 바삭이 최고예요,"
맛
★
5
양
★
4
배달
★
4
"
너무 맛있게 잘먹었습니다 담에 또 먹을거 같네요.,"
맛
★
5
양
★
4
배달
★
4
"
"왠만하면 잘먹은글로남기는데
이번배달은좀 짜증나네요
배달시간은 2시간넘게걸리고 피클도없고
담당 사원은사과도 없고 좀너무하다는? 생각이드네요","
맛
★
3
양
★
3
배달
★
1
"
배달이 정확히 2시간만에 왔어요... 그리구 원래 닭이 이렇게 찢어져서 오는건가요? 누가 먹다 남긴 비주얼이라 먹으면서도 되게 찜찜했네요... 평소보다 껍데기도 더 탄 것 같고 앞으로는 다른 지점에서 시켜먹으렵니다ㅠㅠ,"
맛
★
2
양
★
2
배달
★
1
"
"치킨, 피자 이메뉴는 처음 주문한건데 맛있네요
박스도 테이핑 해놓으셔서 좋았어요
아주 만족해요bbb","
맛
★
5
양
★
5
배달
★
5
"
배달 좀 신경써주세요...,"
맛
★
4
양
★
3
배달
★
1
"
"피자도 치킨도 맛있었어요.^^
시카고피자하면 엄청 느끼하다가 생각나는데 맛났어요.^^","
맛
★
5
양
★
5
배달
★
5
"
스윗볼케이노 넘 맛있어요! 서비스콜라도 큰걸로 주시고 감사합니다.,"
맛
★
5
양
★
5
배달
★
5
"
늦게까지 배달되서좋아요!!!,"
맛
★
5
양
★
5
배달
★
5
"
너무 맛있게 잘먹었습니다 밥까지 비벼서 쓱싹 굿굿,"
맛
★
5
양
★
5
배달
★
5
"
"배달 만족,,맛 도 만족 합니다","
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니당~~~~~,"
맛
★
5
양
★
5
배달
★
5
"
핫 갈비천왕 존맛 요청사항도 들어주셔서감사합니다.,"
맛
★
5
양
★
5
배달
★
5
"
배달은 예상시간을 좀 넘겨서 왔고 굽네양은 늘 좀 모자란 느낌이에여 ㅠㅠ 하지만 존맛... 부정할 수 없어요 너무 맛있어요 구운치킨은 역시 굽네가 최고에여,"
맛
★
5
양
★
3
배달
★
4
"
볼케이노 순살 예술입니다. 양이 좀 작으니 4인가족이면 순살 한마리에 일반 반마리 추가하심이 좋을듯하네요.,"
맛
★
5
양
★
4
배달
★
5
"
👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,"
맛
★
5
양
★
5
배달
★
5
"
역시 시카고피자입니당^^,"
맛
★
5
양
★
5
배달
★
5
"
치킨은 늘 맛있었고 피자는 처음이였는데 너무 맛있어서 허겁지겁 먹었네요 잘먹었습니다~,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요~^^추천합니다,"
맛
★
5
양
★
5
배달
★
5
"
무난합니다.....,"
맛
★
3
양
★
3
배달
★
4
"
맛있게 잘 먹었습니다.,"
맛
★
4
양
★
4
배달
★
5
"
믿고 먹는 굽네 고추바사삭❤️🧡💜,"
맛
★
5
양
★
5
배달
★
4
"
말이 필요없는 맛! 거기에 가격할인까지~!! 넘 맛나게 금욜 저녁 잘 먹었어요~!!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
4
양
★
4
배달
★
4
"
"배달은 90분채워서왔지만 따끈따끈
고추바사삭 너무맛있어요
흡입중입니다 진공청소기처럼
양도 만족스러워요!!!!!!","
맛
★
5
양
★
5
배달
★
5
"
"항상 기대를 저버리지 않아요^^
한결같은 맛, 화끈한 서비스, 프로같은 배달원...
덕분에 정말 잘 먹고 있습니다.
변치마세요~","
맛
★
5
양
★
5
배달
★
5
"
"오늘 닭털이 유난히 많네요.. 배달도 예상 70분보다 10분 넘게 늦게 와서 거의 1시간 반만에 먹었고
리뷰이벤트 참여한다고 했는데 이벤트 품목도 안 왔어요..","
맛
★
3
양
★
3
배달
★
1
"
매번 먹는 바사삭 맛잇네요,"
맛
★
3
양
★
3
배달
★
3
"
"맛도있구 양도 맘에듭니다
기다리는데 너무출출해서 배달시간이길게느껴졌네용","
맛
★
5
양
★
5
배달
★
4
"
잘먹었습니다<}~~~~,"
맛
★
5
양
★
5
배달
★
5
"
"맛은 다른 굽네치킨과 비슷하게 맛있고, 양도 비슷해요.
서비스? 적인 부분을 말씀 드리고 싶은게,
어제 배달하시면서 모짜렐라 치즈를 빼먹으셨길래 매장에 전화를 드렸더니, 배달원 분께서 오자마자 갖다드리겠다 하셔서 감사했습니다!
흔히들 말하는 배째라 식 말투로 전화 받으시는 사장님들도 보았는데, 여기는 너무 친절하게 설명해주셔서 믿음이 생겼어요.
아무래도 실수가 줄어드는게 사장님이나 손님에게 더 좋겠지만, 지금과 같은 친절한 응대가 이어지기를 바랍니다.
앞으로도 잘 시켜먹겠습니다!
감사합니다~","
맛
★
5
양
★
5
배달
★
5
"
"양도 많고 상당히 맛있습니다

사진은 먹다가 찍어서 주문시 나오는 양과 다릅니다","
맛
★
5
양
★
5
배달
★
5
"
리뷰이벤트가 바꼈나요? 콜라가 1.25가 아니고 캔이 왔네요  잘먹었습니다,"
맛
★
5
양
★
4
배달
★
5
"
맛있어요~~!! 완전짱짱짱🧚🏼‍♂️🧚🏼‍♂️,"
맛
★
5
양
★
5
배달
★
5
"
"맛있어용
배달만 조금 빨랐으면 좋겟네영 ㅠㅠ","
맛
★
4
양
★
4
배달
★
3
"
"예상시간70분도 힘들었는데.. 110분 기다린 피자&치킨세트^^;;
당근 맛있게 먹었죠. 약간 식은 피자였지만.
정말 요즘 배달 많나봐요. ^^;;
약속지켜 스프라이트 갖다주셔서 감사해요~!","
맛
★
4
양
★
5
배달
★
3
"
잘먹었슴다   혼자먹으니 아주 배가부릅디다,"
맛
★
5
양
★
5
배달
★
5
"
역시  평소에 먹던 그 맛이었습니다 맛있게 잘먹었어용,"
맛
★
5
양
★
5
배달
★
5
"
사장님 순살 볼케이노 너무 맛있어서 한참 먹다가 겨우 사진을 찍었네요. ㅠㅠ 치킨을 보자마자 사진 촬영도 잊어버릴 정도로 맛있었네요. 자주먹는 순살 볼케이노 아이들도 어른도 잘 먹는답니다.,"
맛
★
5
양
★
5
배달
★
5
"
한조각 먹고나서 생각이나서 찍었네요 ㅋㅋㅋㅋㅋ,"
맛
★
4
양
★
3
배달
★
3
"
"배달을 좀 기다리긴 했지만
맛도 좋고 만죽합니다","
맛
★
4
양
★
4
배달
★
4
"
"리뷰이벤트한댔눈데 떡사리 안주셨네요....
배달은 한시간이랬는데 한 7~80분 거렸구요
맛은 있어요","
맛
★
4
양
★
4
배달
★
1
"
"양은 적은편
맛은 보통
배달은 느림 ㅠ","
맛
★
4
양
★
3
배달
★
3
"
"맛있었고, 배달도 빨리와서 좋았습니다^^","
맛
★
5
양
★
5
배달
★
5
"
고추바사삭에 치트킹소스 추가하면 을매나 맛있게요,"
맛
★
5
양
★
5
배달
★
5
"
맛있었어요!! 다음에 또 주문할게요~^-^,"
맛
★
5
양
★
5
배달
★
5
"
피자 맛있어요ㅋㅋㅋ,"
맛
★
5
양
★
5
배달
★
5
"
처음 이 메뉴를 시도해봤는데 제 취향의 자극적인 맛이라 너무 만족스러웠습니다~,"
맛
★
5
양
★
3
배달
★
3
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
굳구둑두구두구두굳짱짱,"
맛
★
5
양
★
5
배달
★
5
"
맛있는 데 양은 좀 아쉽네요.ㅠㅠ,"
맛
★
4
양
★
3
배달
★
4
"
배달 70분 걸린다고 했는데... 30분 더 늦게오고... 맛은있는데 끝부분이 살짝 타있는게 있었어요 (치킨 크기가 일정하지 않아서 작은 날개부분이 타는듯)  그리고 리뷰한다고 떡사리 추가해주세요 라고했는데... 떡 안주심...ㅠㅠㅠㅠ 리뷰 안쓸려다가 알림뜬김에 리뷰남깁니다.. 피자는 맛있었어요,"
맛
★
4
양
★
5
배달
★
3
"
맛잇게 잘 먹엇습니다,"
맛
★
5
양
★
5
배달
★
5
"
살이 부드럽고 맛있어요!!! 고추바사삭은 다른 지점 시켜봤을때 탄것도 많았눈데 여기는 항상 맛있구 촉촉합니당 ෆ ෆ,"
맛
★
5
양
★
5
배달
★
5
"
맛있는데 배달이 느려요,"
맛
★
5
양
★
4
배달
★
3
"
항상맛있게 먹엇는데 마감이라고 빠진게있어서 쫌서운해요ㅜㅜ그래도 맛나용,"
맛
★
5
양
★
5
배달
★
5
"
처음 먹어봤는데 느끼하지않고 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 열글자 열글자,"
맛
★
5
양
★
5
배달
★
5
"
"첨 먹어보는 고추바사삭
매콤 바삭하니 맛있네여|~
첨먹어보는 고블링 마블링소스도 굿굿
근데 배달하시는분 마스크 안끼고 계셔서.....
배달하시는분도 걱정되고, 괜히 저도 걱정되서
손씻고, 박스 물티슈로 닦아내고 먹었습니다
가게에서 배달하시는분들 마스크 챙겨주세여~
고생들 많으신데... 건강도 챙기시길.....","
맛
★
5
양
★
5
배달
★
5
"
배달은 한시간이상 기다리는게 평균이지만 할인도 해주고 가격도 타사에 비해 착한편~~,"
맛
★
5
양
★
5
배달
★
4
"
"예측시간도 길고 그 시간도 지켜지지 않았습니다.
1시간10분 예상, 그보다 30여분 늦은 배달","
맛
★
3
양
★
3
배달
★
1
"
배달도빠르고 서비스음료도잘받았습니다~^^,"
맛
★
5
양
★
5
배달
★
5
"
바삭한건 아니네요 맛은 괜찮은것같아요~,"
맛
★
4
양
★
4
배달
★
4
"
"오랫만에 고추바사삭 주문했는데, 예전보다 살짝 매콤해졌네요.. 맥주배달이 좀 늦었지만 맛있게 먹었어요~","
맛
★
5
양
★
5
배달
★
4
"
"바삭하니 맛있었어요 조금 덜 매운느낌이었다고 하네요
남아서 얼렸어요","
맛
★
5
양
★
5
배달
★
5
"
주문이 밀렸는지 배달이 엄청 오래걸렸어요. 굽네는 신도림점이 진짜 맛있더라구요. 배달이 늦었어도 하나도 눅눅하지않고 바삭하고 맛있었습니다. 감사합니다!!,"
맛
★
5
양
★
5
배달
★
5
"
"2명이서 맛있게 먹었습니다.
그런데 맛있긴 했는데 짠거 같아요.
그리고 8시20분에 주문했는데 10시 20분쯤 배달이 거의 정확히 2시간만에 도착했어요.","
맛
★
4
양
★
5
배달
★
1
"
"주문해서 받기까지 두시간이 걸렸습니다. 
음식도 다 식고, 치킨은 뼈 조각들이 많이 씹혀요. 
피자는 그냥 먹을만해요","
맛
★
2
양
★
4
배달
★
1
"
맛있게잘먹었습니다ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
맛있게잘먹었슺니다.,"
맛
★
5
양
★
5
배달
★
5
"
따뜻하고 맛있게 잘 먹었습니다~,"
맛
★
5
양
★
5
배달
★
4
"
맛잇게 잘 먹었습니다~~,"
맛
★
4
양
★
4
배달
★
4
"
배달도 빠르고 치킨도 맛있고 특히 치즈볼 꿀맛입니다!!!,"
맛
★
5
양
★
5
배달
★
5
"
항상 시켜먹는 곳인데 맛있어요!! 다만 배달속도는 빠른 편은 아닙니당...ㅎ,"
맛
★
5
양
★
5
배달
★
5
"
맛잇고 빠르고 좋습니다.,"
맛
★
5
양
★
5
배달
★
5
"
이번엔 순살로 주문 맛있어용~,"
맛
★
5
양
★
4
배달
★
5
"
진짜 피자기대안했는데 핵맛탱이고 치킨말할것도앖이 맛나서 둘이 다먹다가 배찢길뻔한 단점빼고 다좋아요...ㅋㅋㅋㅋㅋㅋㅋㅋ,"
맛
★
5
양
★
5
배달
★
5
"
역시 고추바사삭은 순살이죠 맛잇어용,"
맛
★
5
양
★
5
배달
★
5
"
양 푸짐 맛 좋음 잘먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
"고추바삭사 굽네치킨 메인인거같아요
치즈볼도 먹을만하고요
생각보다 오늘은 배달도 빨라고요
항상 수고요","
맛
★
4
양
★
5
배달
★
3
"
"60분 걸린다고 했는데 딱 맞춰온 것 같아요!
맛있고 좋았는데 ㅠㅠ 따듯했으면 정말 좋지 않았을까- 
아쉽네용 ㅜㅜ 🤣 그래도 맛있게 잘 먹었습니다! 리뷰이벤트로 받은 스프라이트도 잘 마셨습니다❤️","
맛
★
5
양
★
5
배달
★
5
"
"90분걸린다고 하셔서, 기다렸지만 약속시간이 지나도 오지않고,
1차 전화문의했는데 떠났다고 해서 30분더 기다림 2차문의시 지금 떠났다고!?
차라리 좀늦는다 말했으면 기다리면서 화가 덜났을꺼같네요.
우여곡절끝에 받은 치킨은 사진과같이 탔네요 ㅜ","
맛
★
3
양
★
3
배달
★
1
"
도착 예정 시간 보다 늦으서 전화하니까 이제 출발한다함 ㅋㅋㅋ 얼탱 없을 무,"
맛
★
3
양
★
3
배달
★
1
"
"주말이라서 그런지 예상 배달시간 90분 후로 나오고 80분? 정도 만에 받았어요.....ㅜㅜ
고추바사삭은 뭐 워낙 맛있으니까여 잘 먹었어요~ 서비스로 주신 음료도 잘 먹었어요ㅎ","
맛
★
4
양
★
5
배달
★
2
"
구뜨,"
맛
★
5
양
★
5
배달
★
5
"
배달시간 80분찍혀서 주말 저녁이라 그려러니 했는데 80분 지나도 안오길래 전화하니 이제 닭 나와서 출발한다고 했는데 그후로 40분 더 걸림.어디 들렸다가 왔는지 치킨은 다 식고 치즈볼도 차가움..결국 전자렌지 돌려서 먹음.,"
맛
★
2
양
★
3
배달
★
1
"
너무 맛있게 잘 먹었습니다앙~!ㅎㅎ역시 믿고먹는 굽네😊,"
맛
★
5
양
★
5
배달
★
5
"
"순살은 처음 먹어봤는데
맛있어요~
양이 정말 많네요","
맛
★
5
양
★
5
배달
★
5
"
배달겁나느림ㅜㅜㅜㅜㅜ,"
맛
★
3
양
★
3
배달
★
1
"
마싯어욤🌟🌟🌟🌟🌟🌟🌟,"
맛
★
5
양
★
5
배달
★
4
"
피자랑 치킨이 너무 맛있어요~~치트킹 소스가 너무 맛있습니다👍다음에 또 주문할게요,"
맛
★
5
양
★
5
배달
★
5
"
배달이 늦으니 음식이 식어 맛이 없네요.,"
맛
★
1
양
★
1
배달
★
1
"
고추바사삭 순살로 먹었는데 맛있어요 ~~~!,"
맛
★
5
양
★
4
배달
★
5
"
"굽네의 인기인지 배달이 거진 2시간걸립니다.

현재 배달대행을 쓰시는 상황인지 배달원을 고용하신 상황인지는 모르겠으나.

소비자입장에서는 차갑게식은 음식을 거진 2만원3만원내고 먹을이유는 없다고봅니다. 

주문이많아 주방조리가 밀리는것이던 배달콜을못잡으시는것이던 문제가 심각해보입니다.

여러분도 즐거운 저녁 생각하신다면 고려해보시는게 좋을것같습니다","
맛
★
1
양
★
2
배달
★
2
"
매번 잘먹고잇어용 ㅋㅋ,"
맛
★
5
양
★
5
배달
★
5
"
피자치킨 진짜 맛있어여 고추바사삭 맛남,"
맛
★
5
양
★
5
배달
★
5
"
"비가와서 배달은 많이 늦었지만
맛있어요ㅎ","
맛
★
5
양
★
5
배달
★
3
"
"맛 양 모두 굳입니다.
배달이 쪼금 늦은게 아쉬웠지만 인기가 있기때문이겠죠.
맛있게 먹었습니다.","
맛
★
5
양
★
5
배달
★
4
"
구뜨,"
맛
★
5
양
★
5
배달
★
5
"
"배달 받고 찍고 먹어야 하는데  먼저 먹다가 중간에 찍고  말았어요  ㅠㅠ
시카고 피자 정말 맛있어요  고추바사삭  오리지날 은 진리 입니다. 우리집이  매장하고  멀리 있는데 배달도 해 주셔서 고맙습니다.
잘 먹었습니다. 감사해요 .","
맛
★
5
양
★
5
배달
★
5
"
맛은 있는데 볼케이노 소스가 너무 묽어요. 양념이 닭에 배인게 아니라 양념을 묻혀먹는 느낌입니다. 오리지널 맛있네요,"
맛
★
4
양
★
4
배달
★
4
"
"일단 배달시간은 거의 딱 맞춰왔고 평이좋아서 일부러 동네 굽네 아니고 신도림점으로 시켰는데 원래 고추바사삭은 저렇데 군데군데 튀김옷이 안익어서 가루 묻은 채로오는건가요?
어떤건 튀김옷 묻은 부분이 안익어서 무른상태로 되어있고... 조각마다 익은 상태가 너무 달라도 다르네요.. 막 심하게 익어서 탄데도 있고 어떤데는 안익고.. 저 익지 않은 가루를 그냥 먹어야 되는건지 먹으면서 기분이 참... 무튼 5% 싸게 주문해서 그런가 하려구요...이럴거면 제돈주고 동네 굽네 이용할걸 그랬네요;;","
맛
★
3
양
★
5
배달
★
4
"
맛있게 잘먹었습니다.,"
맛
★
5
양
★
5
배달
★
5
"
근데? 원래 소스추가하면 총 3개 아닌가요? 마블링소스는 왜? 2개일까요?,"
맛
★
5
양
★
5
배달
★
5
"
배달 빠르고 맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있는데 조금 타서왔어요,"
맛
★
3
양
★
4
배달
★
5
"
맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
"잘먹었숩니다
생각보단 빨리 왔고 식지 않았아요
또 이용할께요~~","
맛
★
3
양
★
3
배달
★
3
"
믿고먹는 굽네 순살,"
맛
★
5
양
★
5
배달
★
5
"
"고추 바사삭 최고!!!!너무 맛있었습니다ㅠㅠ
다음에 또 시켜먹을께요:)","
맛
★
5
양
★
5
배달
★
5
"
약간 칼칼한 맛입니다,"
맛
★
5
양
★
5
배달
★
5
"
고추바사삭 순살은 진리,"
맛
★
5
양
★
5
배달
★
5
"
"배달도 좀 늦고 그리고 무엇보다 다른곳과 다른때와 달리 좀 치킨이 타서왔네요,,중간중간에 탄맛이..ㅠ아쉽네요","
맛
★
3
양
★
4
배달
★
3
"
배송도 빠르고 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
배송은 여전히 늦지만 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
4
"
"2시간10만에 배달왔어요
최악
다 식은 치킨 먹게 생겼네요","
맛
★
1
양
★
1
배달
★
1
"
"바쁘신건 알겠지만 배달도 거의 2시간 가까이 걸렸구요, 배달 예정시간에서도 40분 지난 시간이고, 너무 늦어 취소할까해서 확인차 전화드려도 잘 안받으시더라구요. 우여곡절 끝에 배달된 치킨도 식어서 미지근한채 먹었어요.","
맛
★
2
양
★
3
배달
★
1
"
고추바사삭 시켰지만 배달이 늦어서 그런지 눅진눅진해져서 왔네요. 맛은 전반적으로 좋았어요,"
맛
★
4
양
★
4
배달
★
3
"
매우 만족합니다. 튀김옷 많이 입혀줬르면 더 좋았어요.,"
맛
★
5
양
★
5
배달
★
5
"
배달이 너무 느립니다.(90분 소요) 맛과 양은 체인점이라 보통입니다.,"
맛
★
3
양
★
2
배달
★
1
"
"도대체언제오냐고..
한시간30분을 기다리라고?
그럼 연락이라도 주는 성의도
없으신가?","
맛
★
1
양
★
1
배달
★
1
"
배달 늦고 음식 차갑네요,"
맛
★
1
양
★
1
배달
★
1
"
너무맛있어요~!~!~!,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘 먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
피자도 치킨도 맛있었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
"늦은시간에 주문했는데도 정성껏 만드시고 배달해주셔서 감사합니다👏!! 덕분에 맛있게 잘 먹었습니다. 👍
번창하세요! 🎉","
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니당 ㅎㅎ,"
맛
★
5
양
★
5
배달
★
4
"
"배달 1시간 정도 걸린 것 같아요!
맛은 너무너무너무 맛있었습니다. 주위 다른 고추바사삭보다 맛있었어요! 리뷰 이벤트로 소스 요청했는데, 안왔어요ㅠㅠ","
맛
★
5
양
★
5
배달
★
4
"
사장님 이렇게 탄 치킨을 보내심 어떡합니까. 날개나 목 같이 작은 조각들은 아예 새카맣고요. 좀 큰 조각들도 일부 탔습니다. 고추바사삭 치킨 자체는 맛있는데 이렇게 탄 치킨을 보내시는건 좀 아니라고 봐요. 재주문 의향 없네요..,"
맛
★
3
양
★
4
배달
★
5
"
맛있고 좋은데 리뷰이벤트 신청한 소스가 안왔어요 담엔 잘챙겨주세요!,"
맛
★
5
양
★
5
배달
★
4
"
맛은 좋아서요  배달이 점 느려서그래두 식지는 않아서요,"
맛
★
5
양
★
5
배달
★
4
"
아주 맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
할인쿠폰 줘서 주문했는데 급하게 하느라 리뷰를 못봤네요 ㅜ 60분 예상이였는데 정확히 1시간 30분정도 걸렸구요..다행히 차갑게 식어오진않았어요. 역시 고추바사삭은 맛있네요. 배달 오래걸려도 되는분들은 주문하셔도됩니당.ㅎㅎ,"
맛
★
5
양
★
5
배달
★
1
"
맛있게 잘 먹었습니다~~ 치즈 너무 좋았어요,"
맛
★
4
양
★
4
배달
★
3
"
"배송도 시간내에 도착했고, 맛있게 잘먹었어요.","
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 정말 잘 먹었어요. 항상 감사합니다:),"
맛
★
5
양
★
5
배달
★
5
"
넘 맛있어용!!!! 적당히 매콤하고 굿굿,"
맛
★
5
양
★
5
배달
★
5
"
"수욜 평일인데도두시간만에 도착했어요ㅜ 
피자도 다 식어서 딱딱하고 밥도 그렇고ㅜ","
맛
★
3
양
★
3
배달
★
2
"
맛있게 잘 먹었습니다,"
맛
★
4
양
★
4
배달
★
4
"
배달이 아직도 안왔습니다 배달만 빠르면 좋겟네요,"
맛
★
5
양
★
5
배달
★
1
"
한시간 사십분만에 왔어요,"
맛
★
3
양
★
3
배달
★
1
"
치밥하려고 시켰는데 다 식어서 왔네요.. 비온거 감안해도 너무 식었어요..,"
맛
★
4
양
★
4
배달
★
2
"
배달 빨리왔고 넘 맛있게 먹었어요~!,"
맛
★
5
양
★
5
배달
★
5
"
"배달 대략 2시간 넘게 걸려서 먹는데 뭔들 맛이 없을려나요. 

배달예상시간 다되어가길래 전화하니까 나왔다고 해서 기다렸는데 20분 넘게 기달려서 다시 전화하니 출발했다고 하는데 언제 출발했는지는 모르는 상황이고 소비자는 어디에 문의를 해야하는지 참 답답한 지점이네요. 배달을 좀 개선해보세요.","
맛
★
3
양
★
2
배달
★
1
"
맛있음!!!!!!!!!!!!,"
맛
★
5
양
★
5
배달
★
5
"
굿베리베리베리베리베리귯,"
맛
★
5
양
★
5
배달
★
5
"
너무 맛있게 잘먹었어요,"
맛
★
5
양
★
5
배달
★
5
"
"맛있어요! 잘 먹었습니다!
근데 리뷰이벤트 떡사리로 말씀드렸는데 없었는지 콜라 큰게 왔어요 ㅎㅎ","
맛
★
5
양
★
5
배달
★
5
"
맛있어요 배달도 빨리 오고,"
맛
★
5
양
★
5
배달
★
5
"
시카고피자 완전 맛있어요~ 세트메뉴시키면 양도 많아서 2명이서 다 못먹어요,"
맛
★
5
양
★
4
배달
★
2
"
"예상 배달시간 90분이었는데 1시간 걸렸어요 ^^
치즈볼 갈비천왕 다 맛있네요 ^^","
맛
★
4
양
★
3
배달
★
3
"
맛있는 굽네치킨 오리지널!,"
맛
★
4
양
★
4
배달
★
3
"
진짜  너무합니다! 배달 예정시간보다 한시간 늦어 주문한지 2시간 10분 만에 배달왔는데..치킨은 다 식고 .. 너무한거아닙니까?!,"
맛
★
1
양
★
1
배달
★
1
"
"6시 38분 주문
-> 현재 8시 18분
아직도 안오네요!!","
맛
★
1
양
★
1
배달
★
1
"
맛있어요! 고추바사삭 순살이 최고입니당!!,"
맛
★
5
양
★
5
배달
★
5
"
맛있는데 배달이........한시간반 걸렸어요ㅠㅠ,"
맛
★
5
양
★
5
배달
★
2
"
배달도 예상보다 빠르고 뜨끈뜨근 맛잇엇습니당 ㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
살 너무 부드럽고 맛잇게 먹엇습니다,"
맛
★
5
양
★
4
배달
★
5
"
맛있게 잘 먹었습니다. 배달이 밀렸는지 예상시간보다 늦은거 빼고는 좋았습니다.,"
맛
★
4
양
★
5
배달
★
2
"
"1시간 18분 이나 걸려 왔습니다
아이들이 기다리다가 다 잠들었네요 ㅡㅜ","
맛
★
1
양
★
1
배달
★
1
"
맛있어요. 양 살짝 아쉬웠어요. 맛은 역시 바삭하니 맛있어요.,"
맛
★
5
양
★
4
배달
★
5
"
아무리 겨울이지만 이렇게 다 식은 치킨은 살면서 처음 봤어요,"
맛
★
5
양
★
5
배달
★
5
"
"맵고 맛있어요

맵고 맛있어요","
맛
★
4
양
★
5
배달
★
3
"
오 치즈볼도 치밥도 굳. 고추바사삭이야원래존맛ㅋ,"
맛
★
5
양
★
5
배달
★
5
"
"믿고먹는 굽네양념.
배달도 빠르고 맛있네용","
맛
★
5
양
★
5
배달
★
5
"
